num_comments,avg_sentiment,violence_count,sex_nudity_count,profanity_count,drugs_count,intense_count,title,trailer_url,comments_json,source,yt_dlp_error
20,-0.02104,1,1,4,0,1,Compliance,https://www.youtube.com/watch?v=cDat96UyT5A,"[""I've never squirmed in my chair so hard watching a movie. Masterfully done. And true! 70 times over!"", ""So glad someone who seems to get it made a movie about these events. Seems like it never got the public attention as it should have."", ""This is why people should know their rights."", ""Absofuckinlutely disgusting this actually happened to this poor girl! Glad she got 6M in her lawsuit she deserved it cause this horrible!"", ""It's fucking INSANE that this happened in REAL LIFE and people actually went along with it."", ""Yeah for example, the Milgram experiment. That still sends a chill down my spine every time I watch it."", ""If this is true then some people are just unbelievable... "", ""Manager should have been sent to prison for 10 years and her boyfriend 20 years, absolutely despicable."", ""Officially 10 years old!\nThis wasn’t playing at my local cinema or my mall cinema \nSo I had to drive to an exclusive theater for a special screening an hour away from my second home \nTotally worth it, the Dryden theater was like a vintage museum full of classic cinema props and the screen was a decent size\nThe movie itself; truly disturbing in many respects considering this was a real incident \nSooner or later something goes off in your head saying no I’m not doing this \nBut Dreama Walker’s performance is sensational and the film pushes her to the limit of interrogation \nI think 3 people got up out of their seats because it got so uncomfortable and walked out and never came back \nBut this was still an example of expert filmmaking on an uneasy subject of being compliant to a certain degree"", ""For some reason I can't bring myself to watch this movie. I have no problem with gore and torture horror movies, but manipulation and sexual harassment and rape through coercion is such a close thing in a woman's reality that I really don't feel like watching it, makes me feel a bad taste in my mouth to know this actually happened"", ""Anyone else remember this episode of Law & Order: Special Victims Unit? The one with Robin Williams"", ""the fact that this happened is actually so unimaginable. hope this never happens to anyone again."", ""I got to see this at Sundance earlier this year! It's fantastically acted and well written, but it's also extremely uncomfortable and frustrating! I highly recommend it :)"", ""This is true it's based on the fort Washington Kentucky McDonald's which was targeted by a guy who had been doing the strip search phone scams for over ten years. The employee got 200million but her life was ruined. McDonald's did not allow strip searches but because the supervisor thought it was a real police officer she complied. There's an interview on a talk show with the supervisor and she was grilled about her actions while being questioned about the incident and shown the CCTV footage of the employee she abused. Hearing the girl begging to be let go was horrible. In any incident like this you should ring the police back not comply and obey. Ask questions first because this guy is still on the loose."", ""Sick movie, who hell in the world talk on phone for so long 😂😂 it’s clear he is not police officer 😂😂😂"", ""Grabs one by the throat when one realizes that someone on the phone controls every physical action desired."", ""I unfortunetly live in the town this happened in. Mt. washington Kentucky"", ""I had cash stolen out of my purse while I was working at burger king, but I never told my manager because I knew they wouldn't do anything about it and the management is horrible."", ""Well, I'm supporting Craig Zobel and watching the thing on bluray."", ""Damn right! Unless the cop shows up in front of me with the proper id, I don't give a fuck.""]",youtube_api,
20,0.5863750000000001,2,2,2,0,1,Outlander,https://www.youtube.com/watch?v=PFFKjptRr7Y,"[""Don't care what anyone says, this is the most amazing love story ever made for TV"", ""BEST THING EVER!! Binged this in a few days, now I'm reading the books y'all this will be the best historical show you'll ever watch"", ""I've finished watching season 4 and have to say this series is out-of-the-box, a gem, it has such a good production and acting that you will think this story really happened. I give a standing up applause for this series."", ""Don't binge all these seasons too fast or you'll go into serious withdrawal."", ""This show is not only show, this is art this is gold..i just finished all 5 seasons and I was speechless. Im a huge fan of movies tv shows i have 25 years old and i think that im alredy whatched a milion shows..but this show is something else i have no words to describe this show. this series touched every emotion in me, I cried 10,000 times, I was angry happy sad all .. an amazing feeling that this series awakens. pure art. gem.\nBig congratulations to these outstanding actors and productions. you created a masterpiece!!!"", ""I came across this series on Netflix. I was hesitant at first. I went on YouTube to watch its trailer and read comments here. Most comments are positive and encouraging. So I gave it a try, and lo and behold, I am now hooked by this masterpiece. I’m currently at episode 5 of season 1, but it is too good to be true. The stories, the clothes, the culture, the romantic and not-so-romantic scenes, the sex etc. have been all done to such a great standard."", ""If you haven’t watched this show LET ME TELL YOU, you are really missing out!! This show will truly change you forever. You won’t be able to unsee it, but you wish you could so you could start it all over again w/o knowing anything. It has one of the BEST love stories of all time, you’ll laugh, blush, and cry oh god you’ll cry, but it’s all worth it. Even though the first season has most of the romance, in the center of everything is their relationship and it’s the greatest goddamn thing... I literally don’t even know what to say, I’m speechless every time I start it again.\n\nMy only warning for this show is there is a horrible, pretty scarring, rape scene in one of the last episodes of season 1. The rest of the rape scenes are like you would expect. But this one, I haven’t even been able to sit through and I’ve seen every episode 10+ times. I wouldn’t recommend watching if you aren’t old enough or if it is just not something you want to see. This is your warning. \n\nNOW GO WATCH."", ""My mother in law suggested I read the book. It was hard going at first and I put it down. She passed away last year. I’m now trying to read it. Oh Lordy. I’m loving it. Thanks grandma dawn. X"", ""I HATE how Netflix dont put subtitles when the characters speak Gaelic. Like we know they speak a different language??? YES BUT WHAT ARE THEY TRYING TO SAY FOR CHRISSAKES"", ""Outlander is outstanding.. One of those extremely rare situations when a film/visual production is better than its original written form."", ""This is the greatest story. No matter whether it’s the books or the show. The story itself if my favorite of all time."", ""who's  here after watching Bridgerton and wants to watch something similar"", ""🎶 Sing me a song of a lass that is gone. Say could that lass be I? 🎶"", ""my friend used to work on this show behind the scenes absolute brilliant series"", ""I have just completed season 1 and it was like a roller-coaster ride for me. A journey filled with mixture of emotions, so many ups and downs, it even turned quite boring but also turned out to be engaging as well, and its so interesting how a series which is based on a Novel co-exists so perfectly with our Life. I believe that whenever i watch a series it adheres to my life's journey (well, not literally) and it's not about which series we are watching, it's about how we feel while watching any series. Now looking forward to watch season 2 😁"", ""One of my absolute favourites!! Great show with fantastic actors. The story is so intense and breathtaking. Though the time travelling is unrealistic, the series creates a very authentic atmosphere by putting the characters in the foreground and not the time travelling itself... highly recommended!"", ""They look soo much like how I imagined them whilst reading the book!"", ""There love is so natural, relatable and pure."", ""This was our favorite series. My hubby and I just watched it for the second time since the lockdown. Love it! I cannot wait until Season 6!"", ""What everyone is saying in the comments about rape in this show and homosexuality and shit. If you watch game of thrones and you're okay with that show, then I think you'll be okay with this one.""]",youtube_api,
20,0.26701,1,0,1,0,2,Cop Car,https://www.youtube.com/watch?v=MBK_9GlVlc0,"[""I can definitely see why they picked this director for the new Spiderman film. Looks intense but not cheesy, and focuses on younger characters getting into something they don't fully understand yet. Basic plot of a reboot Spiderman film featuring a young Peter Parker."", ""If he didn't leave the keys in the ignition, there would be no movie."", ""I guess this is the prequel to lets be cops"", ""The trailer definitely did a good job, I'm hooked."", ""A+ grade / 5 stars. Excellent film.\n\nShould have won an Academy Award."", ""This is the one movies that made me cry when I was little"", ""THIS IS OUR COP CAR!!!!\nBE DO BE DO BE DO.     😆🚓🚨"", ""We all dreamt about doing that at one point in our lives"", ""Oh wow, that went to shit real fast. Movie looks intense."", ""Who knew director of this movie will soon make movies about one of the most popular superheros."", ""At long last, the sequel to Footloose. Not as much dancing as I had hoped."", ""This movie is going to be great :D!"", ""Great movie 🤩🤩🤩🤩🤩🤩 100 star kash yi Hindi dubbed movie hota"", ""Excellent movie."", ""looks like a great summer movie"", ""Yet another trailer that reveals too much."", ""First hour was crazy interesting then it went nowhere."", ""the new josh and sam"", ""I still wonder if he lives."", ""I think instead of kids it should be two punk teenagers.""]",youtube_api,
0,0.0,0,0,0,0,0,A Christmas Carol,https://www.youtube.com/watch?v=VZ3lr3urgDU,[],yt-dlp,[0;31mERROR:[0m [youtube] VZ3lr3urgDU: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
20,0.32992999999999995,1,2,1,0,0,The DUFF,https://www.youtube.com/watch?v=ci7eKlNRiuw,"[""why is prom the climax of every high school movie?"", ""haha i wonder how the casting went for that. \""yeah we're looking for an ugly chick but not too ugly cause you know its hollywood\"""", ""How did I not realize that she's the voice of Katara from ATLA"", ""Awkward moment when you realize that YOU are the duff....."", ""I mean it was a cliche movie and everything that you'd expect to happen did happen, but tbh the actors of the movie (Mae Whitman in particular) was such a great lead, the chemistry between the main pairing seemed legit and not forced at all, and the dialogue was hilarious, so it's pretty entertaining. Its a good movie to watch if you just wanna watch something on a Friday night to be entertained lol"", ""I already know how this is going to end: he helps her, they fall in love, then her first crush starts to like her but she chooses Wes. Cliché."", ""This was actually really cute and uplifting! The two leads were really lovable and their chemistry was great. I also liked that she didn’t change herself, she just became confident enough to be herself unapolegetically—horrible party flannel included"", ""As someone whose basically seen ALL the chick flicks and knows ALL the storylines, this was one of the good ones.  Funny, relatable and caught me in the feels.  Yeah you can predict the ending, but the way it was done and the funny dialogue is what counts."", ""Everyone is saying its a cliche movie ( which don't get me wrong it totally is ) but I like cliche movies , you know basically what's gonna happen & theirs always a happy ending . I think we need them everyone once in a couple years for a new generation. yeah they're over used but can you imagine having to watch an old cliche movie all the time from the 80s instead of a new and improved one? if you don't like them , don't watch (: ( sorry that might've not made any sense )"", ""\""long ago the four nations lived together in harmony but everything changed when the fire nation attacked\"""", ""Movie: Hey he is a boy and she's a girl. She's not too hot, he is. Lets do a magic makeover, slap a few jokes in here and there, have him insult her a few times. There teenagers so of course they only worry about looking hot and labels. Oh and since he is too hot to interact with her, lets make him stupid and her smart. In the end they'll realize they only want each other. This is totally original we never saw this kind of movie in any variation....\n\nMean Girls\nShe's all that\nThe New Guy\nEvery Cinderella adaption ever.\nThe Ugly Truth\nPrincess Diaries\nGrease\nMaid in Man.\nNever Been Kissed........."", ""if ur missing old romcoms and all cliches then this is the perfect movie for you. its lightness and simplicity is refreshing. 👍"", ""Everyone is commenting the same (like always before they saw the movie) but I actually like this! I like cliche movies, I like that they want to change and find out later that they boy actually fell for the way she is not acts. Because we all wish that to happen to us. So what is so bad with a cliche movie? I mean if so many people complain about it, they wouldn't make so much money with it... "", ""i just found out that mae whitman voiced katara from avatar.... LISTEN TO IT"", ""holy shit accidentallyeee realized i am my friends duff..."", ""This movie was hilarious, don't get me wrong, but the book is COMPLETELY different. The two plot lines have basically nothing in common, besides names and the label \""Duff\"". A great movie, but read the book. It's a really great story."", ""They made my favourite book into a dumb wanna be Mean Girls wanna be movie. I'm so disappointed. \nAlso, Belala Throne? Really? You couldn't have got anyone better?﻿"", ""You see that's the difference between the movie and the book.\nIn the book, she's more bitter and cynical, and REALLY hates Wesley. After Wesley calls Bianca a Duff she feels uncomfortable by it but doesn't try to change just because he called her one, and she accepts being a Duff and learns that everyone is someone's Duff at some point. In the movie, she feels very offended by it just like in the book but except she tries to get Wesley to help her not look like one. In the Book she begins to have family and ex-boyfriend issues and then uses him as an escape from her real problems by having sex with him, so they became enemies-with benefits. In the movie, they have Bella Thorne who plays a mean girl, which is different from the book because her character actually doesn't exist at all in the book which I find pointless. In the movie, Bianca throws water at Wesley's shirt whereas in the book, it's Cherry Coke. In the movie when she throws her drink on Wesley his shirt is different, as opposed to the white polo shirt he was wearing in the book. In the movie, there's that funny Asian dude that I don't mind, but in the book there is no Asian guy. In the movie, I believe Casey is blonde and Jess is a brunette. In the book Casey and Jessica are both blonde. In the movie the mom seems like a lonely nut job. In the book she travels a lot and is very beautiful, much like a movie star actress, and smart. In the books  Bianca curses Ode, especially at Wesley. In the movie it doesn't seem like she's going to curse that much, or even at all.\n[ and that's about what I could piece together for differences of movie trailer and book sorry if there are grammar errors I'm too lazy to fix them ]"", ""This movie is simple and we all have seen movies like them 5894984 times, but... I ABSOLUTEY LOVE SUCH MOVIES. I'm happy for it to come out. Can't wait."", ""I just watched the movie and in the ending where Bianca gave that whole talk/rant to Bella Thorne during homecoming in the movie was actually really inspiring, love this movie! :)""]",youtube_api,
20,0.45725,0,0,0,0,0,Drive,https://www.youtube.com/watch?v=KBiOF3y1W0Y,"[""Comments section saved me for once. Went straight to the movie and then to the trailer. Best decision ever."", ""The trailer makes the Ryan Gosling's character look so talkative 😁"", ""I'm so glad that I didn't see the trailer before I watched the movie."", ""I remember walking out of the theater with a huge smile on my face.  Such a great and unexpected film"", ""This trailer was okay, gave away way too much, I went in blind and I’m so grateful for that"", ""Love this movie, This trailer gives away waaayyy too much though. Hell thats probably all the dialog in the movie."", ""This trailer DOES NOT do this movie any sort of justice."", ""Randomly watched the movie on tv and that was the best random movie i watched on tv"", ""Ryan's character is so deep, it would have been fascinating to know his past and background, but that air of mystery with a longing to belong to something made this film even better"", ""boy, the scene when he says \""its drivin time\"" an absolute driver he was"", ""This trailer has like 80% of the movies dialogue"", ""Pure masterpiece. Movie was so good, I actually FELT for the character."", ""*Watches trailer*\n*looks at comments*\nWait, so I basically screwed up by watching the trailer before the movie? Crap."", ""Happy 10-year anniversary of this film. A classic through and through."", ""One of my favorite movies of all time, the sound track is a muse."", ""I just finished watching the movie and one thing I find about this trailer is that I would have enjoyed the movie a whole lot less if I watched this trailer first"", ""Worst trailer I've seen for such gem movie. Does not represent the retro feel of the masterpiece, and shows so much spoiler that can ruin the experience of watching it. Stepping outside of Hollywood conformism box, Drive is simply amazing."", ""One of my favorite movies of all time."", ""I can't tell you how happy I am that I watched the movie directly without knowing any of its scenes. Normally, like every viewer, if I had watched the trailer first, I'm sure it was a movie I would have never given a chance. But now I know it's a masterpiece and my favorite movie."", ""I love this movie. First movie I saw twice in the movie theaters back in 2011. \nIn college, i wrote an essay about the book in one class, and an essay about the movie in another class. I got A’s on both. \nI own the Blu-Ray, the book, and the OST. This movie was awesome and still holds ups today. I hope future generations realize what a classic it is.""]",youtube_api,
20,0.22425,2,0,0,0,1,Life,https://www.youtube.com/watch?v=cuA-xqBw4jE,"[""I've watched Deadpool so many times that I can't take Ryan Reynolds seriously"", ""all jokes aside, this is one of the best scifi movies I've ever seen"", ""Let me guess, they guy who just became a father doesn't make it."", ""I can't believe that  Ryan and Jake was able to have a movie this serious 😂🤣"", ""Who else was shook from the ending?"", ""Another trailer revealing the entire plot."", ""I just watched this movie yesterday.... the Ryan Reynolds scene... and the ending... BOTH of them... I'll never forget... it was worth it for that alone!"", ""For those who have watched it... that one scene.... with ryan Reynolds..... probably the most disturbing thing I've ever seen"", ""This movie had me climbing up on the chair in pure stress and excitement, all the actors nailed the performance and the director did an amazing job!. The ending was amazing...oh my \ngod...."", ""just Mysterio and Deadpool chillin'"", ""DAT END THO."", ""One minute i was just watching peacefully, then the next minute im in a corner staring at the Tv with wide eyes, like im going to have a heart attack while hugging my Teddy bear."", ""If Alien and Gravity had a baby, this would be it."", ""this movie was actually more than I expected. best sci-fi horror I've seen in a long time. if I had to rate it i would give it an 8/10."", ""This was such a good movie. Needs a 2nd installment"", ""This is how I imagine corona virus when I bring home groceries"", ""Who came here after watching this awesome movie"", ""Basically this trailer is the entire movie minus the last 10 minutes."", ""The end of the movie was epic !"", ""This movie was really good! I hope a second part comes out""]",youtube_api,
20,0.28228,1,0,0,0,0,The Box,https://www.youtube.com/watch?v=nSOjMkoBYYA,"[""Pullin' out the coupe at the lot"", ""Very underrated movie. It does go off the rails toward the end but still good."", ""\""presses button\""\n\n\""credits roll in\"""", ""Originally. This was a short story called button button, I remember reading it my freshman year of high school"", ""any one else from Netflix?"", ""This is one of the best thrillers I have already seen! The plot is so brilliant!"", ""The Saw music."", ""Me wondering why the hell they used jigsaws theme at the end and wondered if that was legally used lol"", ""you push the button straight away and if someone dies you be like \""oh i thought it was fake lmao\"""", ""Pretty solid film, very underrated. I liked it. Perfect production and custome design, feels like the 70s. Good performances, specially Cameron Diaz who deserved more recognition. Nice old school mistery thriller."", ""The film’s original score is so good. Why the need for Hello Zepp from Saw in the trailer?"", ""One of my favourite films of all time. Profound!"", ""I would literally push the button the second he stopped talking"", ""Got this masterpiece on DVD. This is a true gem."", ""I still can't understand why they used the Saw Theme Song for this... its iconic... no way they didn't know it was used already, and no way should they have used it for something not related to Saw"", ""OMG THE 1970 S DECO is spot on 😅🤣😂, i was born in this era ... that wallpaper was everywhere, i do hope it doesnt come back in fashion , i remember that on our stairs after we modernised our childhood home, we had the bathroom moved up stairs i just about remember having baths downstairs , oh the days hey... anyone else got any fab memories from this glorious ERA PLEASE SHARE 😅🤣😂"", ""The short story is a lot better. For one thing, it's real short."", ""Extremely underrated. Manages to be far flung and grounded at the same time."", ""Why is it the music from saw?"", ""\""Your actions have greater implications.\"" Then they go for the ending you have already guessed.""]",youtube_api,
20,0.22407,0,0,0,0,0,Nick and Norah's Infinite Playlist,https://www.youtube.com/watch?v=2ApNfaukwVo,"[""Honestly one of my all times favorite movies. This film really brings an unexplainable vibe"", ""This movie is so underrated"", ""This film had NO BUSINESS being as GREAT as it was!!!"", ""Scott Pilgrim cheats on Ramona and dates Darcy Lewis: The Movie"", ""throoowback I saw this on my first date back in middle school LOL"", ""The music at the beginning of this trailer gives it a different vibe of what the actual movie has"", ""these are the types of movies i would watch when i was younger… terrible terrible flashbacks… but superbad was a good one 😭"", ""Nick & Norah's Infinite Playlist turns 15!\n\nOne of my favorite romantic teen movies of 2008\nMichael Cera, Kat Dennings, Ari Graynor, Jay Baruchel, and Alexis Dziena\n\nLove Dennings so much, she and Cera have such cute chemistry\nThe music is quite the assortment of stuff from iconic tv shows and films \nI really like the 8 bit theme at one point \nThat gum subplot was just gross though and my older sister Jeanne didn’t like the ending\nDirector Peter Sollett has that ‘Adventures in Babysitting’ vibe where one night can change everything for everyone\nA cool, smart, and sweet teenage comedy\nIt’s also very funny and charming for having a premise stretched thinly"", ""its funny what we think is quality when we are young hugh lol"", ""wish this movie was streaming I wanna watch it real bad 😭"", ""GREAT Flick"", ""I love this movie so much it's crazy"", ""My favorite"", ""anyone else find this from the diarrhea times"", ""Love this movie"", ""I recall when this film was able to be easily accessible on streaming. Now the only way you can currently watch it is on home video! What the hell happened?"", ""Why I can’t stream or buy this dam movie anywhere!!!!"", ""Well all I can say is that book is better..."", ""🤗❤❤❤"", ""terrible""]",youtube_api,
20,0.454635,1,0,0,0,0,The Rocker,https://www.youtube.com/watch?v=VZhmvFCk6rE,"[""I’m glad Rainn mentioned this on Theo’s podcast. Now I got a movie to watch today"", ""watched this back in 2008 or so, loved it so much....then I watched the office in 2019, now I appreciate this movie way way wayyyy more that I know that guy is Dwight hahahahah"", ""Saw a screening of this movie a couple of months ago. It was actually pretty funny and had some great moments."", ""THIS MOVIE ROCKS!!!!!"", ""i love this movie soooooooooooo  much"", ""There were 4 other people in the theater with me and my two friends, and we were originally going to go see Pineapple Express, and just see the beginning of Rocker, but we decided to stay.  It's not the best comedy, but it's good music and you'll still have a great laugh."", ""I was looking through a pre-owned music and video store today in my neighborhood when I noticed Dwight Shrute on the cover of one of the DVDs.\n\nThis looks hilarious, I’m going to go back tomorrow and buy it!"", ""Love this movie!"", ""Dwight ROCKS!!!"", ""Can't believe \""The Rocker\"" killed a whole movie studio. On the other hand, you can't be more rock and roll than that."", ""I saw this movie once and forgot about it. Lmao what a trip"", ""Great movie"", ""\""You've got pure, unfiltered, badass--tedness\"""", ""This movie has aged well"", ""Going to see this for by B'Day, looks awsome ^_____^"", ""dwight!!! O: O: office soooo good :D"", ""at first i had doubts about this movie. i thought it was some movie that only looked good from the trailer, hehe.\n\nThis movie was funny and entertaining!! The drummer is mad funny, haha"", ""this movie rocks from its title THE ROCKER.. lmao! i love the drummer.."", ""i love this movie!"", ""If \""The School of Rock\"" had baby with 20th Century Fox""]",youtube_api,
20,0.235825,2,0,1,0,0,Superhero Movie,https://www.youtube.com/watch?v=bDeRyQchao8,"[""This movie was ahead of it's time."", ""An underrated parody of the devoted original Spider-Man! Superhero Movie will be celebrating 15 years this spring! 03/28/08"", ""It was utterly hilarious. With the greatest villain of all time. Shooter!"", ""petitioning dragonfly to be in the MCU 💯💯💯"", ""ironically, its creator is the one who is now making The Last Of Us"", ""Rip. Leslie Nelson we miss you died 2 years after this movie came out"", ""This movie is classic."", ""I find it cool that Drake Bell actually voiced Spider-Man a couple of years after doing this movie."", ""The early days of Kevin Hart and the late days of \""Draker Parker.\"""", ""We need another one"", ""why do i have to watch and ad before watching an ad of a movie"", ""Thanks, i will be rewatching it."", ""\""Two girls... One cup.... You know what to do!\"""", ""Turns 15 today!\nI remember paying all quarters in change to see it \n\nWriter-director Craig Mazin teams with David Zucker to make a superhero movie....but one that's actually poking fun at them \nA collection of colorful actors like Drake Bell, Sara Paxton, Christopher McDonald, Brent Spiner, Kevin Hart, the late Leslie Nielsen, Regina Hall, Pamela Anderson, Tracy Morgan, and Jeffrey Tambor\nThank god this is one of the better parodies NOT involving Jason Friedberg and Aaron Seltzer!\nSo many of these jokes and gags jab at 'X-Men', 'Fantastic Four' and 'Spider-Man' but also trying to maintain the heart of the story \nThat's still notoriously difficult to do these days and humor isn't easy to balance \nStill this is one of the rare spoofs that manages to get some decent laughs \nIt's not gonna work for everyone and one of the worst things in the movie involves the obligatory flatulence stuff, one scene in particular goes on for 5 minutes \nThe pop culture references are expected too \nI definitely got the best bits from Nielsen and Hall\nPlus Drake Bell is a hoot to watch as a clumsy nerd becoming a hero next to Sara Paxton who's cute but still has a tremendous heart \nThere's lots of instances where you can clearly see this was on a budget and some of the jokes haven't aged well but again this isn't high art we are looking for \nA decent enough comedy that'll kill an hour and a half making us appreciate real superhero movies"", ""Great film, I just love it. The acting is superb."", ""Y does it have only a  4.7 rating on imdb?"", ""I think the hero DragonFly, should be added in the (IMAGE Comics).\n\nBut I suggest when inventing, a ComicBook story, about DRAGONFLY, he should be introduced as, half flying bug alien & half human."", ""Miss Leslie Nielsen comedies😅"", ""Damn it was 17 years ago dammm timw flies"", ""1:03 😅😅😅""]",youtube_api,
15,-0.015293333333333329,1,1,0,0,5,An American Haunting,https://www.youtube.com/watch?v=ehMuG2ZF5k8,"[""ooooh , i haven't seen this one yet c: a new one to my list !"", ""its wendy from peter pan! :3"", ""i loved that movie. best horror movieever"", ""This movie is a perfect example of a major film studio completely screwing up a ready made horror story. The tale of the Bell Witch endures to this day because it speaks to one  generation after another, tapping into our primal fear of things that go bump in the night. All the film makers had to do was translate the story to the big screen, but they couldn't even do that right. Instead we have this bloody mess of a movie that looks and feels like it was produced by the Lifetime Channel.  "", ""@TheLANC95 Yes, i got interested in what is it!\nPlease share it with us"", ""Why should a movie solve a 200 year old mysteri"", ""i wanna see the movie but then ill be tooo scared and i wont go to sleep and is it scary just asking cuz well you kno"", ""It was the girls soul who was distrupting the house. Sick father raped her and acted like nothing happened"", ""@rainbowcatz i just saw it and i really didnt get the ending \r\ncan you explain it?"", ""This movie was my first scary movie. I watched it at midnight. Not a good idea for my first scary movie. -.-"", ""porco cazzo deve essere bello:-) cerco sub ita suggerimenti?"", ""its everything BUT boring :)\r\ni watched it like 2 weeks ago, and its really a terrific movie."", ""@mirialie345 Its not as srary as movies like The Exorcist or Pet Semetary, but then again those 2 aren't based on true stories. Its a good movie becauseof the storyline mainly. There are a few scenes that make ya jump though. But the one thing to never, and I mean NEVER do, is to do the Bell With summonce dare. Would you like to know what that is?"", ""frickin sick she was getting sexually abused"", ""Eh, ive seen this nothing scary :D""]",youtube_api,
20,0.278215,2,0,0,0,1,Berlin Syndrome,https://www.youtube.com/watch?v=Y8tpKbrN9Uo,"[""The sad part is that this is happening all day, every day around the globe."", ""He took that statement way too serious 💀😂"", ""Tinder: The Movie"", ""I think her mom didn't tell her to not talk to strangers."", ""am I the only one who thought Teresa Palmer looks just like Kristen Stewart?"", ""Max Riemelt is such an amazing actor."", ""I used to think Teresa Palmer looked like a mix of Kristen Stewart and Scarlett Johansson in _Warm Bodies_ \nNow she's just a Kristen Stewart doppelganger."", ""Sense 8 squad where you at?"", ""Just by seing the name of this movie who thinks THIS IS A DISEASE? Because I DO!!"", ""Just finished watching and it so intense.I would totally recommend people to watching this."", ""I swear every sundance film is about a psychopath."", ""She should have freaked him back by saying she wants to marry him and have kids with him. 🤣"", ""that's Max Riemelt. He played Kay Engel, a gay cop who fell in love with another straight cop with an expecting wife. The movie is called Free Fall. Great movie. can't wait for the sequel."", ""See this is why wishes rarely come true because when they do you're like \""I didn't want this\"".\n\nDon't make irresponsible wishes."", ""WOLFGANG!!!"", ""This was surprisingly entertaining, very original and keeps your attention."", ""poor Wolfgang, he just wants someone to love and who will love him back 😂😂😂"", ""I haven't seen her in a movie since I Am Number 4 and this looks so good. BRING IT ON!!!"", ""Met one tinder date, and he is exactly like this guy 😢"", ""i think i won't go to berlin any time soon""]",youtube_api,
0,0.0,0,0,0,0,0,Bad Teacher,https://www.youtube.com/watch?v=GahC5cVsU6A,[],yt-dlp,
20,0.375055,0,0,2,0,0,The Interview,https://www.youtube.com/watch?v=frsvWVEHowg,"[""Cant wait for this to be in history books for what started ww3"", ""Haters gonna hate, Ain'ters gonna ain't"", ""\""They hate us cuz they ain't us\""😂❤️👌🏽"", ""Do you ever feel, like a plastic bag, flying through the wind"", ""This movie hit different now"", ""Seth Rogan and James Franco are the best buddies ever!!"", ""imma tell my children this was a documentary. if you know, you know."", ""One of the best comedies i have ever seen period !"", ""0:18 james franco's reaction is priceless."", ""Kim threatened to bomb the theaters who played it and so we were like \""Ok, we'll just put it on Netflix, so the whole world can watch you get blown up\""\n"", ""I can’t believe this film is almost 10 years old! Time flies I remember me and my buddies our  early junior year of high school use to reference this movie a lot and my best friend and I use to watch this in computer class online. Damn so much great memories 😌"", ""My favorite comedy movie of all time!  Mad props to James and Seth!"", ""This movie is actually pretty good. I didn't like it that much the first time I watched it but the second time I started to appreciate it. Really quite well done."", ""By far James Franco's best comedic performance in any film; he outshines Rogen with the laughs. The movie is a solid comedy - but I was most impressed with Franco - he played his character in this film perfectly - hilarious facial expressions, too.\n\""You Honey-dickin'?!\""\n\""You don't like that brown sugar?\"""", ""One of the funniest movies I have ever seen due to James franco's hilarious acting."", ""''They hate us cuz they ain't us''. I'm gonna be using this for every situation i encounter from now on"", ""Sony should just flood the Internet with this Movie, Put it out free, It is obvious it will be a major security issue in Cinemas so just make it available here on the net! .. It looks awesome and i need to see this movie!! Put your handbags back over your shoulders NK."", ""Watched the movie. It was hillarious i want the imterview 2 :)"", ""Kim should be happy, they made him attractive."", ""North Korea's official motto should be: \""North Korea: Successfully Censoring American Movies Since 2014.\""""]",youtube_api,
10,0.36992,0,0,0,0,0,The Company You Keep,https://www.youtube.com/watch?v=dTEBo9pOQXM,"[""Gotta see this as one of Bob Redfords most passionate works.  RIP to a great actor and human being"", ""Robert Redforda aşık oldum, biraz geçmi kaldım acaba?? Yoo halâ yaşıyor, neden olmasın. ❤❤❤❤❤"", ""Shia 😇"", ""Robert"", ""So one life is more important than two million. Check."", ""Your ultimate comment . 🫡"", ""Sweet jesus was like an hour ans a half of exposition"", ""🥱🤭\n🍿🍿"", ""Hey I’m third comment!"", ""Hey I’m second comment!""]",youtube_api,
10,0.19878,0,0,0,0,0,Step Up Revolution,https://www.youtube.com/watch?v=jl0QrvDxu-c,"[""❤❤❤❤❤❤❤ I love step up to and three I love Tyler gate he's my biggest fan"", ""Love moose. :-)"", ""step up 3d or this?"", ""Kpop Star Hyuna Kim (Claudia Kim) \nStep up 2"", ""I like this movie👍👌👆"", ""🔥🔥"", ""Moose"", ""What is thats muzic name?"", ""Es una película espectscular"", ""Stepup movies in hindi dubbed in youtube send""]",youtube_api,
